Method,Order,Puzzle_length,Solution_length,Visited_states,Calculated_states,Max_deep,Calculating_time 
bfs,RDUL,7,7,353,750,7,10.239
bfs,ULDR,7,7,454,967,7,13.05
bfs,ULRD,7,7,466,987,7,13.315
dfs,DRLU,7,19,423884,423902,20,6356.642
dfs,DRUL,7,19,425425,425441,20,6288.322
dfs,LUDR,7,17,764400,764408,20,11439.105
dfs,LURD,7,17,1098,1111,20,15.084
dfs,RDLU,7,17,109385,109398,20,1607.747
dfs,RDUL,7,17,91592,91607,20,1338.299
dfs,ULDR,7,17,764400,764408,20,11502.09
dfs,ULRD,7,17,1098,1111,20,15.078
astr,hamm,7,7,8,18,7,0.382
astr,manh,7,7,8,18,7,0.689
bfs,DRLU,7,7,433,928,7,12.519
bfs,DRUL,7,7,433,928,7,12.488
bfs,LUDR,7,7,546,1165,7,15.652
bfs,LURD,7,7,374,789,7,11.259
bfs,RDLU,7,7,261,552,7,7.686
bfs,RDUL,7,7,261,552,7,7.68
bfs,ULDR,7,7,546,1165,7,15.658
bfs,ULRD,7,7,374,789,7,10.716
dfs,DRLU,7,-1,1342890,1342909,20,20000.018
dfs,DRUL,7,-1,1362280,1362295,20,20000.01
dfs,LUDR,7,17,2639,2650,20,35.67
dfs,LURD,7,17,474239,474249,20,6947.873
dfs,RDLU,7,13,36904,36917,20,526.364
dfs,RDUL,7,13,14,29,13,0.487
dfs,ULDR,7,17,2639,2650,20,36.874
dfs,ULRD,7,17,442686,442698,20,6559.73
astr,hamm,7,7,8,19,7,0.405
astr,manh,7,7,8,19,7,0.721
bfs,DRLU,7,7,624,1335,7,18.031
bfs,DRUL,7,7,553,1189,7,16.436
bfs,LUDR,7,7,523,1123,7,15.07
bfs,LURD,7,7,498,1068,7,15.038
bfs,RDLU,7,7,599,1280,7,17.142
bfs,RDUL,7,7,528,1134,7,15.332
bfs,ULDR,7,7,452,977,7,13.174
bfs,ULRD,7,7,427,922,7,12.492
dfs,DRLU,7,19,694098,694117,20,10238.362
dfs,DRUL,7,19,1158591,1158608,20,16954.768
dfs,LUDR,7,17,695463,695475,20,10243.66
dfs,LURD,7,19,685176,685191,20,10245.593
dfs,RDLU,7,19,275269,275287,20,4107.521
dfs,RDUL,7,19,187276,187295,20,2754.726
dfs,ULDR,7,19,168489,168501,20,2482.086
dfs,ULRD,7,19,259,276,20,3.997
astr,hamm,7,7,12,26,7,0.512
astr,manh,7,7,10,22,7,0.834
bfs,DRLU,7,7,473,1011,7,13.658
bfs,DRUL,7,7,473,1011,7,14.031
bfs,LUDR,7,7,649,1392,7,18.84
bfs,LURD,7,7,578,1246,7,17.615
bfs,RDLU,7,7,402,865,7,11.708
bfs,RDUL,7,7,402,865,7,11.689
bfs,ULDR,7,7,649,1392,7,18.821
bfs,ULRD,7,7,578,1246,7,16.678
dfs,DRLU,7,17,507352,507371,20,7480.955
dfs,DRUL,7,17,547736,547754,20,8046.763
dfs,LUDR,7,19,694196,694211,20,10262.611
dfs,LURD,7,19,1158689,1158702,20,17152.973
dfs,RDLU,7,19,168287,168304,20,2514.184
dfs,RDUL,7,19,161,182,20,2.477
dfs,ULDR,7,19,275471,275484,20,4060.336
dfs,ULRD,7,19,187374,187389,20,2764.754
astr,hamm,7,7,15,31,7,0.593
astr,manh,7,7,10,21,7,0.804
bfs,DRLU,7,7,404,855,7,11.63
bfs,DRUL,7,7,441,930,7,13.007
bfs,LUDR,7,7,366,787,7,10.723
bfs,LURD,7,7,366,787,7,11.212
bfs,RDLU,7,7,404,855,7,11.577
bfs,RDUL,7,7,441,930,7,12.533
bfs,ULDR,7,7,403,862,7,11.737
bfs,ULRD,7,7,403,862,7,11.664
dfs,DRLU,7,17,763461,763474,20,11332.721
dfs,DRUL,7,17,651,668,20,9.208
dfs,LUDR,7,19,215290,215306,20,3156.212
dfs,LURD,7,19,286897,286914,20,4228.182
dfs,RDLU,7,17,763461,763474,20,11572.541
dfs,RDUL,7,17,651,668,20,9.196
dfs,ULDR,7,19,793787,793794,20,11780.243
dfs,ULRD,7,19,576319,576327,20,8477.422
astr,hamm,7,7,15,33,7,0.628
astr,manh,7,7,11,23,7,0.872
bfs,DRLU,7,7,496,1053,7,14.14
bfs,DRUL,7,7,349,732,7,10.242
bfs,LUDR,7,7,458,985,7,13.304
bfs,LURD,7,7,458,985,7,13.892
bfs,RDLU,7,7,496,1053,7,14.224
bfs,RDUL,7,7,349,732,7,9.978
bfs,ULDR,7,7,311,664,7,9.134
bfs,ULRD,7,7,311,664,7,9.094
dfs,DRLU,7,17,1700,1716,20,24.011
dfs,DRUL,7,19,760718,760734,20,11268.864
dfs,LUDR,7,19,215235,215248,20,3184.926
dfs,LURD,7,19,286930,286942,20,4238.961
dfs,RDLU,7,17,1700,1716,20,23.16
dfs,RDUL,7,19,760592,760608,20,11484.591
dfs,ULDR,7,19,255413,255426,20,3790.919
dfs,ULRD,7,19,152892,152909,20,2268.526
astr,hamm,7,7,16,34,7,0.64
astr,manh,7,7,8,16,7,0.636
bfs,DRLU,7,7,332,718,7,9.736
bfs,DRUL,7,7,336,728,7,10.271
bfs,LUDR,7,7,592,1264,7,16.967
bfs,LURD,7,7,715,1529,7,21.266
bfs,RDLU,7,7,455,983,7,13.305
bfs,RDUL,7,7,459,993,7,13.385
bfs,ULDR,7,7,596,1274,7,17.052
bfs,ULRD,7,7,719,1539,7,20.742
dfs,DRLU,7,7,8,16,7,0.296
dfs,DRUL,7,19,48057,48076,20,697.227
dfs,LUDR,7,19,693960,693974,20,10136.913
dfs,LURD,7,19,1159223,1159233,20,17483.938
dfs,RDLU,7,17,531733,531750,20,7939.379
dfs,RDUL,7,17,719354,719372,20,10675.331
dfs,ULDR,7,-1,1365507,1365520,20,20000.015
dfs,ULRD,7,-1,1355287,1355302,20,20000.024
astr,hamm,7,7,12,24,7,0.491
astr,manh,7,7,8,14,7,0.58
bfs,DRLU,7,7,204,420,7,5.844
bfs,DRUL,7,7,208,430,7,6.265
bfs,LUDR,7,7,417,881,7,12.02
bfs,LURD,7,7,417,881,7,12.034
bfs,RDLU,7,7,204,420,7,5.878
bfs,RDUL,7,7,208,430,7,6.012
bfs,ULDR,7,7,421,891,7,12.08
bfs,ULRD,7,7,421,891,7,12.072
dfs,DRLU,7,7,8,14,7,0.27
dfs,DRUL,7,19,48057,48074,20,686.112
dfs,LUDR,7,19,884904,884913,20,13009.547
dfs,LURD,7,-1,1357567,1357575,20,20000.005
dfs,RDLU,7,7,8,14,7,0.257
dfs,RDUL,7,17,49165,49180,20,711.796
dfs,ULDR,7,19,892064,892073,20,13043.535
dfs,ULRD,7,-1,1358783,1358794,20,20000.019
astr,hamm,7,7,8,16,7,0.345
astr,manh,7,7,8,16,7,0.633
bfs,DRLU,7,7,495,1062,7,14.294
bfs,DRUL,7,7,495,1062,7,14.314
bfs,LUDR,7,7,270,573,7,7.897
bfs,LURD,7,7,312,655,7,9.233
bfs,RDLU,7,7,537,1144,7,15.349
bfs,RDUL,7,7,537,1144,7,15.41
bfs,ULDR,7,7,270,573,7,7.892
bfs,ULRD,7,7,312,655,7,9.013
dfs,DRLU,7,17,895473,895487,20,13107.252
dfs,DRUL,7,17,962205,962216,20,14288.866
dfs,LUDR,7,19,67,83,20,1.167
dfs,LURD,7,17,281236,281246,20,4120.862
dfs,RDLU,7,19,1336070,1336085,20,19885.747
dfs,RDUL,7,19,1215694,1215710,20,18296.47
dfs,ULDR,7,19,67,83,20,1.197
dfs,ULRD,7,17,223522,223534,20,3301.131
astr,hamm,7,7,8,16,7,0.347
astr,manh,7,7,8,16,7,0.641
bfs,DRLU,7,7,378,800,7,10.877
bfs,DRUL,7,7,378,800,7,10.815
bfs,LUDR,7,7,227,473,7,6.565
bfs,LURD,7,7,247,511,7,7.228
bfs,RDLU,7,7,398,838,7,11.389
bfs,RDUL,7,7,398,838,7,11.335
bfs,ULDR,7,7,227,473,7,6.594
bfs,ULRD,7,7,247,511,7,7.052
dfs,DRLU,7,-1,1342712,1342728,20,20000.01
dfs,DRUL,7,-1,1357856,1357867,20,20000.024
dfs,LUDR,7,19,97560,97574,20,1450.653
dfs,LURD,7,17,592,603,20,8.36
dfs,RDLU,7,-1,1346186,1346195,20,20000.023
dfs,RDUL,7,-1,1339896,1339910,20,20000.016
dfs,ULDR,7,19,104495,104507,20,1530.78
dfs,ULRD,7,17,592,603,20,8.309
astr,hamm,7,7,8,18,7,0.378
astr,manh,7,7,8,18,7,0.692
bfs,DRLU,7,7,676,1448,7,19.555
bfs,DRUL,7,7,553,1183,7,15.883
bfs,LUDR,7,7,478,1036,7,14.047
bfs,LURD,7,7,498,1074,7,15.052
bfs,RDLU,7,7,696,1486,7,20.04
bfs,RDUL,7,7,573,1221,7,16.369
bfs,ULDR,7,7,355,771,7,10.576
bfs,ULRD,7,7,375,809,7,11.032
dfs,DRLU,7,19,235447,235464,20,3435.123
dfs,DRUL,7,19,251919,251937,20,3744.96
dfs,LUDR,7,19,637062,637078,20,9414.577
dfs,LURD,7,19,435309,435327,20,6412.458
dfs,RDLU,7,19,1159145,1159159,20,17326.579
dfs,RDUL,7,19,693882,693900,20,10275.876
dfs,ULDR,7,19,104495,104509,20,1511.502
dfs,ULRD,7,17,592,605,20,8.352
astr,hamm,7,7,8,16,7,0.347
astr,manh,7,7,8,16,7,0.637
bfs,DRLU,7,7,517,1106,7,14.755
bfs,DRUL,7,7,517,1106,7,14.835
bfs,LUDR,7,7,292,617,7,8.467
bfs,LURD,7,7,290,611,7,8.823
bfs,RDLU,7,7,515,1100,7,14.903
bfs,RDUL,7,7,515,1100,7,14.8
bfs,ULDR,7,7,292,617,7,8.489
bfs,ULRD,7,7,290,611,7,8.407
dfs,DRLU,7,17,33154,33168,20,456.626
dfs,DRUL,7,17,32261,32274,20,444.225
dfs,LUDR,7,15,223761,223772,20,3280.541
dfs,LURD,7,19,140,154,20,2.184
dfs,RDLU,7,-1,1334404,1334419,20,20000.023
dfs,RDUL,7,-1,1337793,1337809,20,20000.009
dfs,ULDR,7,15,281475,281484,20,4141.517
dfs,ULRD,7,19,140,154,20,2.121
astr,hamm,7,7,12,26,7,0.523
astr,manh,7,7,11,23,7,0.879
bfs,DRLU,7,7,553,1183,7,15.872
bfs,DRUL,7,7,676,1448,7,19.497
bfs,LUDR,7,7,355,771,7,10.484
bfs,LURD,7,7,375,809,7,11.369
bfs,RDLU,7,7,573,1221,7,16.368
bfs,RDUL,7,7,696,1486,7,20.046
bfs,ULDR,7,7,478,1036,7,13.947
bfs,ULRD,7,7,498,1074,7,14.44
dfs,DRLU,7,17,41391,41408,20,577.143
dfs,DRUL,7,17,85048,85063,20,1266.384
dfs,LUDR,7,17,261,276,20,3.976
dfs,LURD,7,17,168491,168501,20,2486.19
dfs,RDLU,7,19,104457,104475,20,1545.376
dfs,RDUL,7,19,238964,238980,20,3503.047
dfs,ULDR,7,19,499683,499699,20,7414.194
dfs,ULRD,7,19,682768,682784,20,10024.78
astr,hamm,7,7,8,16,7,0.356
astr,manh,7,7,8,16,7,0.638
bfs,DRLU,7,7,378,800,7,10.818
bfs,DRUL,7,7,378,800,7,10.853
bfs,LUDR,7,7,227,473,7,6.548
bfs,LURD,7,7,247,511,7,7.325
bfs,RDLU,7,7,398,838,7,11.356
bfs,RDUL,7,7,398,838,7,11.372
bfs,ULDR,7,7,227,473,7,6.552
bfs,ULRD,7,7,247,511,7,7.119
dfs,DRLU,7,17,25614,25629,20,356.99
dfs,DRUL,7,17,211228,211241,20,3088.238
dfs,LUDR,7,17,261,274,20,3.965
dfs,LURD,7,17,168491,168499,20,2461.531
dfs,RDLU,7,17,27155,27168,20,384.173
dfs,RDUL,7,17,212769,212780,20,3151.557
dfs,ULDR,7,17,261,274,20,4.099
dfs,ULRD,7,17,168491,168499,20,2497.718
astr,hamm,7,7,8,18,7,0.379
astr,manh,7,7,8,18,7,0.693
bfs,DRLU,7,7,443,953,7,12.793
bfs,DRUL,7,7,443,953,7,12.793
bfs,LUDR,7,7,474,1014,7,13.656
bfs,LURD,7,7,364,764,7,10.801
bfs,RDLU,7,7,333,703,7,9.607
bfs,RDUL,7,7,333,703,7,9.613
bfs,ULDR,7,7,474,1014,7,13.663
bfs,ULRD,7,7,364,764,7,10.431
dfs,DRLU,7,17,31840,31856,20,452.608
dfs,DRUL,7,17,80122,80138,20,1160.245
dfs,LUDR,7,19,443020,443034,20,6503.866
dfs,LURD,7,19,431,445,20,6.426
dfs,RDLU,7,17,576368,576383,20,8566.462
dfs,RDUL,7,17,576117,576128,20,8593.424
dfs,ULDR,7,19,474573,474585,20,7026.613
dfs,ULRD,7,19,431,445,20,6.226
astr,hamm,7,7,8,17,7,0.365
astr,manh,7,7,8,17,7,0.66
bfs,DRLU,7,7,353,745,7,10.065
bfs,DRUL,7,7,353,745,7,10.147
bfs,LUDR,7,7,265,553,7,7.62
bfs,LURD,7,7,272,566,7,8.116
bfs,RDLU,7,7,360,758,7,10.275
bfs,RDUL,7,7,360,758,7,10.381
bfs,ULDR,7,7,265,553,7,7.59
bfs,ULRD,7,7,272,566,7,7.791
dfs,DRLU,7,-1,1347719,1347730,20,20000.03
dfs,DRUL,7,-1,1355225,1355232,20,20000.002
dfs,LUDR,7,19,560256,560270,20,8241.275
dfs,LURD,7,19,520047,520059,20,7689.815
dfs,RDLU,7,-1,1336217,1336229,20,20000.007
dfs,RDUL,7,-1,1334836,1334847,20,20000.015
dfs,ULDR,7,19,548105,548120,20,8057.426
dfs,ULRD,7,19,507896,507909,20,7550.284
astr,hamm,7,7,8,17,7,0.366
astr,manh,7,7,8,17,7,0.654
bfs,DRLU,7,7,273,567,7,7.812
bfs,DRUL,7,7,288,601,7,8.242
bfs,LUDR,7,7,330,697,7,9.548
bfs,LURD,7,7,337,710,7,9.98
bfs,RDLU,7,7,280,580,7,7.962
bfs,RDUL,7,7,295,614,7,8.457
bfs,ULDR,7,7,345,731,7,9.928
bfs,ULRD,7,7,352,744,7,10.091
dfs,DRLU,7,19,744867,744881,20,11071.515
dfs,DRUL,7,17,693983,693999,20,10206.9
dfs,LUDR,7,19,689917,689930,20,10108.173
dfs,LURD,7,19,1126465,1126478,20,16515.506
dfs,RDLU,7,19,736481,736497,20,10926.061
dfs,RDUL,7,17,694087,694102,20,10361.789
dfs,ULDR,7,19,690327,690338,20,10199.583
dfs,ULRD,7,19,1126875,1126886,20,16795.914
astr,hamm,7,7,8,18,7,0.378
astr,manh,7,7,8,18,7,0.693
bfs,DRLU,7,7,482,1028,7,13.771
bfs,DRUL,7,7,380,799,7,10.847
bfs,LUDR,7,7,420,905,7,12.22
bfs,LURD,7,7,427,918,7,12.687
bfs,RDLU,7,7,489,1041,7,14.016
bfs,RDUL,7,7,387,812,7,10.994
bfs,ULDR,7,7,318,676,7,9.259
bfs,ULRD,7,7,325,689,7,9.407
dfs,DRLU,7,19,762096,762113,20,11296.285
dfs,DRUL,7,19,498,516,20,7.404
dfs,LUDR,7,19,447115,447128,20,6587.541
dfs,LURD,7,19,435480,435492,20,6476.056
dfs,RDLU,7,19,762120,762136,20,11522.652
dfs,RDUL,7,19,522,539,20,7.762
dfs,ULDR,7,17,486609,486621,20,7288.3
dfs,ULRD,7,17,480874,480886,20,7185.396
astr,hamm,7,7,15,37,7,0.681
astr,manh,7,7,11,25,7,0.93
bfs,DRLU,7,7,486,1040,7,14.051
bfs,DRUL,7,7,501,1074,7,14.424
bfs,LUDR,7,7,614,1316,7,17.779
bfs,LURD,7,7,550,1183,7,16.296
bfs,RDLU,7,7,422,907,7,12.28
bfs,RDUL,7,7,437,941,7,12.717
bfs,ULDR,7,7,629,1350,7,18.259
bfs,ULRD,7,7,565,1217,7,16.447
dfs,DRLU,7,19,188134,188152,20,2769.13
dfs,DRUL,7,19,276659,276676,20,4130.474
dfs,LUDR,7,19,694059,694076,20,10185.404
dfs,LURD,7,19,1158576,1158590,20,16969.196
dfs,RDLU,7,19,168363,168380,20,2509.07
dfs,RDUL,7,19,298,318,20,4.724
dfs,ULDR,7,17,275142,275156,20,4111.202
dfs,ULRD,7,19,110087,110103,20,1595.225
astr,hamm,7,7,8,19,7,0.398
astr,manh,7,7,8,19,7,0.721
bfs,DRLU,7,7,417,884,7,11.993
bfs,DRUL,7,7,469,993,7,13.381
bfs,LUDR,7,7,331,711,7,9.752
bfs,LURD,7,7,338,724,7,10.243
bfs,RDLU,7,7,424,897,7,12.113
bfs,RDUL,7,7,476,1006,7,13.539
bfs,ULDR,7,7,383,820,7,11.111
bfs,ULRD,7,7,390,833,7,11.284
dfs,DRLU,7,17,763691,763705,20,11401.721
dfs,DRUL,7,17,1159,1176,20,15.85
dfs,LUDR,7,19,360612,360627,20,5294.478
dfs,LURD,7,19,360612,360627,20,5300.388
dfs,RDLU,7,17,763795,763808,20,11710.849
dfs,RDUL,7,17,1263,1279,20,17.831
dfs,ULDR,7,19,1198104,1198118,20,17994.973
dfs,ULRD,7,19,1054963,1054977,20,15677.053
astr,hamm,7,7,10,22,7,0.455
astr,manh,7,7,9,20,7,0.759
bfs,DRLU,7,7,509,1082,7,14.616
bfs,DRUL,7,7,377,795,7,10.813
bfs,LUDR,7,7,423,909,7,12.375
bfs,LURD,7,7,430,922,7,12.725
bfs,RDLU,7,7,516,1095,7,15.193
bfs,RDUL,7,7,384,808,7,10.996
bfs,ULDR,7,7,291,622,7,8.494
bfs,ULRD,7,7,298,635,7,8.67
dfs,DRLU,7,17,1930,1947,20,27.052
dfs,DRUL,7,17,762920,762934,20,11281.13
dfs,LUDR,7,-1,1354972,1354986,20,20000.005
dfs,LURD,7,-1,1334728,1334742,20,20000.016
dfs,RDLU,7,17,2034,2050,20,28.25
dfs,RDUL,7,17,763024,763037,20,11527.122
dfs,ULDR,7,19,150963,150980,20,2221.063
dfs,ULRD,7,17,153225,153239,20,2278.601
astr,hamm,7,7,8,15,7,0.335
astr,manh,7,7,8,15,7,0.61
bfs,DRLU,7,7,500,1074,7,14.542
bfs,DRUL,7,7,500,1074,7,14.391
bfs,LUDR,7,7,273,577,7,7.989
bfs,LURD,7,7,307,643,7,8.899
bfs,RDLU,7,7,534,1140,7,15.838
bfs,RDUL,7,7,534,1140,7,15.311
bfs,ULDR,7,7,273,577,7,7.917
bfs,ULRD,7,7,307,643,7,8.808
dfs,DRLU,7,17,32883,32896,20,467.017
dfs,DRUL,7,17,81165,81178,20,1187.25
dfs,LUDR,7,15,17714,17723,20,249.725
dfs,LURD,7,19,202,216,20,3.305
dfs,RDLU,7,-1,1311517,1311528,20,20000.012
dfs,RDUL,7,-1,1336962,1336979,20,20000.006
dfs,ULDR,7,15,65726,65733,20,948.454
dfs,ULRD,7,19,202,216,20,3.255
astr,hamm,7,7,8,17,7,0.374
astr,manh,7,7,8,17,7,0.663
bfs,DRLU,7,7,374,805,7,10.927
bfs,DRUL,7,7,374,805,7,10.905
bfs,LUDR,7,7,339,713,7,9.769
bfs,LURD,7,7,433,912,7,12.483
bfs,RDLU,7,7,468,1004,7,14.125
bfs,RDUL,7,7,468,1004,7,13.565
bfs,ULDR,7,7,339,713,7,9.749
bfs,ULRD,7,7,433,912,7,12.345
dfs,DRLU,7,19,11108,11126,20,152.629
dfs,DRUL,7,19,17803,17820,20,244.55
dfs,LUDR,7,17,400294,400304,20,5995.781
dfs,LURD,7,15,3912,3922,20,54.382
dfs,RDLU,7,19,662272,662287,20,9964.369
dfs,RDUL,7,19,834650,834663,20,12516.227
dfs,ULDR,7,17,400294,400304,20,5919.52
dfs,ULRD,7,15,3912,3922,20,52.896
astr,hamm,7,7,8,18,7,0.378
astr,manh,7,7,8,18,7,0.688
bfs,DRLU,7,7,586,1264,7,17.014
bfs,DRUL,7,7,691,1481,7,19.989
bfs,LUDR,7,7,358,775,7,10.55
bfs,LURD,7,7,360,776,7,10.665
bfs,RDLU,7,7,588,1265,7,17.518
bfs,RDUL,7,7,693,1482,7,20.034
bfs,ULDR,7,7,463,992,7,13.366
bfs,ULRD,7,7,465,993,7,13.436
dfs,DRLU,7,19,203871,203888,20,3043.104
dfs,DRUL,7,19,304127,304142,20,4529.176
dfs,LUDR,7,19,121,138,20,1.906
dfs,LURD,7,19,168023,168037,20,2469.832
dfs,RDLU,7,19,1158729,1158745,20,17236.894
dfs,RDUL,7,19,694368,694385,20,10344.831
dfs,ULDR,7,15,548512,548525,20,8130.682
dfs,ULRD,7,15,508722,508734,20,7500.34
astr,hamm,7,7,12,25,7,0.494
astr,manh,7,7,11,23,7,0.885
bfs,DRLU,7,7,657,1410,7,19.189
bfs,DRUL,7,7,620,1335,7,18.048
bfs,LUDR,7,7,429,921,7,12.527
bfs,LURD,7,7,431,922,7,12.558
bfs,RDLU,7,7,659,1411,7,19.066
bfs,RDUL,7,7,622,1336,7,18.164
bfs,ULDR,7,7,392,846,7,11.427
bfs,ULRD,7,7,394,847,7,11.548
dfs,DRLU,7,17,50201,50216,20,707.792
dfs,DRUL,7,17,80756,80770,20,1160.456
dfs,LUDR,7,19,527090,527106,20,7760.55
dfs,LURD,7,19,568460,568474,20,8342.08
dfs,RDLU,7,19,137735,137753,20,2037.899
dfs,RDUL,7,19,212760,212777,20,3179.011
dfs,ULDR,7,19,88222,88236,20,1297.767
dfs,ULRD,7,17,863,877,20,12.337
astr,hamm,7,7,14,28,7,0.549
astr,manh,7,7,10,19,7,0.751
bfs,DRLU,7,7,376,810,7,11.506
bfs,DRUL,7,7,376,810,7,10.947
bfs,LUDR,7,7,545,1169,7,15.779
bfs,LURD,7,7,675,1447,7,19.691
bfs,RDLU,7,7,506,1088,7,14.596
bfs,RDUL,7,7,506,1088,7,14.623
bfs,ULDR,7,7,545,1169,7,15.646
bfs,ULRD,7,7,675,1447,7,19.53
dfs,DRLU,7,15,20087,20102,20,281.635
dfs,DRUL,7,19,52526,52544,20,745.127
dfs,LUDR,7,19,693778,693793,20,10276.425
dfs,LURD,7,19,1159065,1159075,20,17089.01
dfs,RDLU,7,19,231948,231967,20,3482.58
dfs,RDUL,7,19,169782,169799,20,2505.359
dfs,ULDR,7,19,244953,244968,20,3684.639
dfs,ULRD,7,19,228603,228614,20,3390.789
astr,hamm,7,7,13,27,7,0.528
astr,manh,7,7,11,21,7,0.824
bfs,DRLU,7,7,313,656,7,9.043
bfs,DRUL,7,7,522,1117,7,14.961
bfs,LUDR,7,7,278,587,7,8.099
bfs,LURD,7,7,285,600,7,8.239
bfs,RDLU,7,7,320,669,7,9.101
bfs,RDUL,7,7,529,1130,7,15.162
bfs,ULDR,7,7,487,1048,7,14.077
bfs,ULRD,7,7,494,1061,7,14.337
dfs,DRLU,7,19,231,249,20,3.783
dfs,DRUL,7,17,238481,238496,20,3482.98
dfs,LUDR,7,17,152894,152907,20,2294.008
dfs,LURD,7,17,255415,255424,20,3847.432
dfs,RDLU,7,19,255,272,20,4.003
dfs,RDUL,7,17,295741,295754,20,4365.497
dfs,ULDR,7,-1,1359538,1359550,20,20000.012
dfs,ULRD,7,-1,1351103,1351116,20,20000.014
astr,hamm,7,7,8,18,7,0.38
astr,manh,7,7,8,18,7,0.692
bfs,DRLU,7,7,415,894,7,12.206
bfs,DRUL,7,7,415,894,7,12.069
bfs,LUDR,7,7,494,1052,7,14.233
bfs,LURD,7,7,392,823,7,11.196
bfs,RDLU,7,7,313,665,7,9.095
bfs,RDUL,7,7,313,665,7,9.75
bfs,ULDR,7,7,494,1052,7,14.165
bfs,ULRD,7,7,392,823,7,11.129
dfs,DRLU,7,17,447042,447056,20,6607.828
dfs,DRUL,7,17,435383,435397,20,6428.523
dfs,LUDR,7,19,762140,762153,20,11513.313
dfs,LURD,7,19,542,556,20,7.704
dfs,RDLU,7,17,152079,152092,20,2324.153
dfs,RDUL,7,17,248291,248304,20,3730.714
dfs,ULDR,7,19,762140,762153,20,11403.243
dfs,ULRD,7,19,542,556,20,7.917
astr,hamm,7,7,8,17,7,0.377
astr,manh,7,7,8,17,7,0.66
bfs,DRLU,7,7,325,686,7,9.434
bfs,DRUL,7,7,325,686,7,9.475
bfs,LUDR,7,7,285,591,7,8.149
bfs,LURD,7,7,300,625,7,8.573
bfs,RDLU,7,7,340,720,7,9.832
bfs,RDUL,7,7,340,720,7,9.813
bfs,ULDR,7,7,285,591,7,8.105
bfs,ULRD,7,7,300,625,7,8.582
dfs,DRLU,7,19,549970,549986,20,8081.435
dfs,DRUL,7,19,505290,505309,20,7450.034
dfs,LUDR,7,19,797895,797908,20,12010.443
dfs,LURD,7,17,694198,694210,20,10191.24
dfs,RDLU,7,19,553013,553027,20,8355.021
dfs,RDUL,7,19,504958,504975,20,7580.373
dfs,ULDR,7,19,795325,795338,20,11881.82
dfs,ULRD,7,17,694198,694210,20,10232.037
astr,hamm,7,7,8,19,7,0.393
astr,manh,7,7,8,19,7,0.718
bfs,DRLU,7,7,326,700,7,9.571
bfs,DRUL,7,7,326,700,7,9.522
bfs,LUDR,7,7,429,908,7,12.346
bfs,LURD,7,7,481,1017,7,13.705
bfs,RDLU,7,7,378,809,7,10.943
bfs,RDUL,7,7,378,809,7,10.992
bfs,ULDR,7,7,429,908,7,12.279
bfs,ULRD,7,7,481,1017,7,13.707
dfs,DRLU,7,19,399038,399055,20,6025.902
dfs,DRUL,7,19,405028,405043,20,6050.874
dfs,LUDR,7,17,763906,763916,20,11476.048
dfs,LURD,7,17,1374,1387,20,19.469
dfs,RDLU,7,19,152281,152296,20,2245.136
dfs,RDUL,7,19,248493,248508,20,3752.999
dfs,ULDR,7,17,763906,763916,20,11514.876
dfs,ULRD,7,17,1374,1387,20,19.495
astr,hamm,7,7,8,19,7,0.41
astr,manh,7,7,8,19,7,0.713
bfs,DRLU,7,7,418,898,7,12.27
bfs,DRUL,7,7,418,898,7,12.141
bfs,LUDR,7,7,521,1106,7,14.964
bfs,LURD,7,7,389,819,7,11.06
bfs,RDLU,7,7,286,611,7,8.402
bfs,RDUL,7,7,286,611,7,8.374
bfs,ULDR,7,7,521,1106,7,14.866
bfs,ULRD,7,7,389,819,7,11.094
dfs,DRLU,7,-1,1350555,1350568,20,20000.024
dfs,DRUL,7,-1,1361535,1361548,20,20000.003
dfs,LUDR,7,17,2145,2158,20,29.067
dfs,LURD,7,19,605309,605320,20,9024.273
dfs,RDLU,7,19,120697,120717,20,1757.804
dfs,RDUL,7,19,111786,111807,20,1640.403
dfs,ULDR,7,17,2145,2158,20,29.995
dfs,ULRD,7,19,598374,598387,20,9036.137
astr,hamm,7,7,13,31,7,0.604
astr,manh,7,7,11,25,7,0.932
bfs,DRLU,7,7,609,1305,7,17.573
bfs,DRUL,7,7,538,1159,7,15.647
bfs,LUDR,7,7,498,1064,7,14.442
bfs,LURD,7,7,513,1098,7,14.794
bfs,RDLU,7,7,624,1339,7,18.148
bfs,RDUL,7,7,553,1193,7,16.504
bfs,ULDR,7,7,427,918,7,12.477
bfs,ULRD,7,7,442,952,7,12.9
dfs,DRLU,7,19,307334,307353,20,4527.066
dfs,DRUL,7,19,125696,125714,20,1840.987
dfs,LUDR,7,17,694969,694983,20,10308.862
dfs,LURD,7,19,685235,685250,20,10056.543
dfs,RDLU,7,17,275031,275048,20,4120.827
dfs,RDUL,7,19,110067,110086,20,1609.07
dfs,ULDR,7,19,168383,168397,20,2515.746
dfs,ULRD,7,19,318,335,20,4.774
astr,hamm,7,7,8,17,7,0.362
astr,manh,7,7,8,17,7,0.664
bfs,DRLU,7,7,260,542,7,7.499
bfs,DRUL,7,7,260,542,7,7.44
bfs,LUDR,7,7,365,769,7,10.448
bfs,LURD,7,7,365,769,7,10.497
bfs,RDLU,7,7,260,542,7,7.504
bfs,RDUL,7,7,260,542,7,7.821
bfs,ULDR,7,7,365,769,7,10.546
bfs,ULRD,7,7,365,769,7,10.452
dfs,DRLU,7,17,549698,549714,20,8061.684
